contig	start	end	comparison	fraction_GC	SubstitutionsPerSite	type	mu1	mu2	m3
chr5:44812670-52962051	1280000	1290000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.355	0.08390744867	Macaque_h1	3.30344286102362e-08	4.756286183405e-08	4.07732437604588e-08
chr5:44812670-52962051	3030000	3040000	ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1	0.39	0.07607110413	Macaque_h1	2.99492535944882e-08	4.31208369775215e-08	3.67017751340292e-08
chr5:44812670-52962051	4170000	4180000	ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.392	0.06872351818	Macaque_h1	2.70565032204724e-08	3.89558644882721e-08	3.21951546266902e-08
chr5:44812670-52962051	7520000	7530000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.306	0.05452526141	Macaque_h1	2.14666383503937e-08	3.09075954044175e-08	2.28772660581304e-08
chr5:44812670-52962051	7060000	7070000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.34575	0.05832292235	Macaque_h1	2.29617804527559e-08	3.30602960936278e-08	3.28225557262227e-08
chr5:44812670-52962051	7010000	7020000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.37	0.06386569175	Macaque_h1	2.51439731299213e-08	3.62022099442924e-08	3.46557554354526e-08
chr5:44812670-52962051	7030000	7040000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.363	0.06560206518	Macaque_h1	2.58275847165354e-08	3.71864716618452e-08	3.08359491523912e-08
chr5:44812670-52962051	380000	390000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.368	0.07010256962	Macaque_h1	2.75994368582677e-08	3.97375785570758e-08	3.10808590270191e-08
chr5:44812670-52962051	6430000	6440000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.37375	0.0658668259	Macaque_h1	2.59318212204724e-08	3.73365510379202e-08	3.88901372618095e-08
chr5:44812670-52962051	6620000	6630000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.343	0.06941538027	Macaque_h1	2.73288898700787e-08	3.93480458919077e-08	3.64714717762564e-08
chr5:44812670-52962051	540000	550000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.386	0.07543181917	Macaque_h1	2.96975666023622e-08	4.27584588727521e-08	4.00199894228657e-08
chr5:44812670-52962051	6890000	6900000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.383	0.07245329718	Macaque_h1	2.85249201496063e-08	4.10700863608288e-08	3.02099530618486e-08
chr5:44812670-52962051	6990000	7000000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.364	0.05506454653	Macaque_h1	2.16789553267717e-08	3.12132886897967e-08	2.79165585001789e-08
chr5:44812670-52962051	6720000	6730000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.366	0.05448575849	Macaque_h1	2.1451086019685e-08	3.08852032097342e-08	2.90893023091837e-08
chr5:44812670-52962051	3510000	3520000	ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.388	0.06385303149	Macaque_h1	2.51389887755906e-08	3.61950334872948e-08	3.13669172258902e-08
chr5:44812670-52962051	330000	340000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.35425	0.06857739596	Macaque_h1	2.69989747874016e-08	3.88730352392494e-08	3.61685764493198e-08
chr5:44812670-52962051	6710000	6720000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.34775	0.05713198896	Macaque_h1	2.24929090393701e-08	3.23852165723221e-08	2.37770602074792e-08
chr5:44812670-52962051	740000	750000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.34425	0.06928744708	Macaque_h1	2.72785224724409e-08	3.92755270781861e-08	2.84510196391115e-08
chr5:44812670-52962051	3560000	3570000	ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1	0.392	0.05041648908	Macaque_h1	1.98490114488189e-08	2.85785415035184e-08	2.70584856508248e-08
chr5:44812670-52962051	7230000	7240000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.34775	0.06469173181	Macaque_h1	2.54691857519685e-08	3.66704500095778e-08	2.89775931717279e-08
chr5:44812670-52962051	900000	910000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.325	0.06848998872	Macaque_h1	2.6964562488189e-08	3.88234885238468e-08	3.14375193344541e-08
chr5:44812670-52962051	7180000	7190000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.35125	0.06247879789	Macaque_h1	2.45979519251969e-08	3.54160504067631e-08	2.78377326275229e-08
chr5:44812670-52962051	860000	870000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.35	0.06787015631	Macaque_h1	2.6720533980315e-08	3.84721370795543e-08	2.85629779227187e-08
chr5:44812670-52962051	3780000	3790000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1	0.3935	0.05818468478	Macaque_h1	2.29073562125984e-08	3.29819362513683e-08	2.50200348453538e-08
chr5:44812670-52962051	4800000	4810000	ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.406	0.0005416138349	Macaque_h1	2.13233793267717e-10	3.07013315326427e-10	3.06387190399795e-10
chr5:44812670-52962051	7580000	7590000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.331	0.06784913259	Macaque_h1	2.67122569251968e-08	3.84602198027756e-08	3.55186579991348e-08
chr5:44812670-52962051	440000	450000	ag07107_mmu_cen5_h1v1-chr5	0.355	0.08417239262	Macaque_h1	3.31387372519685e-08	4.77130450738858e-08	3.54802412172292e-08
chr5:44812670-52962051	6840000	6850000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.342	0.0588484382	Macaque_h1	2.31686764566929e-08	3.3358184280688e-08	2.82696263897747e-08
chr5:44812670-52962051	1060000	1070000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.349	0.0682228142	Macaque_h1	2.68593756692913e-08	3.8672040887412e-08	3.17421696288079e-08
chr5:44812670-52962051	7300000	7310000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.351	0.06379746917	Macaque_h1	2.51171138464567e-08	3.61635380361611e-08	3.23303655369435e-08
chr5:44812670-52962051	390000	400000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.353	0.06567624308	Macaque_h1	2.58567886141732e-08	3.72285193377639e-08	2.94986734838477e-08
chr5:44812670-52962051	120000	130000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.3675	0.07625092578	Macaque_h1	3.0020049519685e-08	4.32227687181392e-08	4.16103625477809e-08
chr5:44812670-52962051	1300000	1310000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.359	0.07729329052	Macaque_h1	3.04304293385827e-08	4.38136322337764e-08	3.54281059275067e-08
chr5:44812670-52962051	6360000	6370000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.345	0.1279516112	Macaque_h1	5.03746500787402e-08	7.25292557623143e-08	6.68716598957722e-08
chr5:44812670-52962051	80000	90000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.377	0.06560385687	Macaque_h1	2.58282901062992e-08	3.71874872797107e-08	3.59303239987742e-08
chr5:44812670-52962051	6750000	6760000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.3365	0.05576621762	Macaque_h1	2.19552037874016e-08	3.16110303162627e-08	2.39859516366018e-08
chr5:44812670-52962051	470000	480000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.32525	0.06419981957	Macaque_h1	2.5275519515748e-08	3.63916099986317e-08	3.24926494935649e-08
chr5:44812670-52962051	710000	720000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.338	0.05892746788	Macaque_h1	2.3199790503937e-08	3.34029821837373e-08	3.49607428184777e-08
chr5:44812670-52962051	400000	410000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.381	0.1394041707	Macaque_h1	5.48835317716535e-08	7.90211288174355e-08	7.30069921381948e-08
chr5:44812670-52962051	1230000	1240000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.40525	0.07821714697	Macaque_h1	3.07941523503937e-08	4.43373194317826e-08	4.16469804271799e-08
chr5:44812670-52962051	6910000	6920000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.367	0.06518204992	Macaque_h1	2.56622243779528e-08	3.69483863893667e-08	3.51919645282677e-08
chr5:44812670-52962051	7420000	7430000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.366	0.06695612472	Macaque_h1	2.6360679023622e-08	3.79540190946052e-08	3.4082244954614e-08
chr5:44812670-52962051	3010000	3020000	ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1	0.391	0.05658478188	Macaque_h1	2.22774731811024e-08	3.20750327310399e-08	3.18812474727691e-08
chr5:44812670-52962051	840000	850000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.349	0.06487563811	Macaque_h1	2.55415898070866e-08	3.67746971303753e-08	3.06506095270828e-08
chr5:44812670-52962051	6830000	6840000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.343	0.06129139851	Macaque_h1	2.41304718543307e-08	3.47429741358483e-08	2.9869826335047e-08
chr5:44812670-52962051	3380000	3390000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1	0.3905	0.08172797733	Macaque_h1	3.21763690275591e-08	4.63274304646208e-08	3.3664819835688e-08
chr5:44812670-52962051	2840000	2850000	ag07107_mmu_cen5_h1v1-chm1_cen5v2	0.392	0.04827903642	Macaque_h1	1.90074946535433e-08	2.73669283850665e-08	2.04443026736176e-08
chr5:44812670-52962051	2340000	2350000	ag07107_mmu_cen5_h1v1-chm1_cen5v2	0.393	0.05540079781	Macaque_h1	2.18113377204724e-08	3.14038924255278e-08	2.42257722723319e-08
chr5:44812670-52962051	270000	280000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.368	0.06010406349	Macaque_h1	2.36630171220472e-08	3.40699343473417e-08	2.42454439246483e-08
chr5:44812670-52962051	7020000	7030000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.37	0.07439568095	Macaque_h1	2.92896381692913e-08	4.21711248543784e-08	3.72931202526861e-08
chr5:44812670-52962051	570000	580000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.363	0.06206398531	Macaque_h1	2.44346398858268e-08	3.51809142687647e-08	3.05479001267536e-08
chr5:44812670-52962051	4320000	4330000	ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1	0.393	0.05221591707	Macaque_h1	2.05574476653543e-08	2.95985456417123e-08	2.44890333535796e-08
chr5:44812670-52962051	7310000	7320000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.412	0.1073129485	Macaque_h1	4.22491923228346e-08	6.08302483678655e-08	5.14069020055011e-08
chr5:44812670-52962051	6740000	6750000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.362	0.06058317912	Macaque_h1	2.38516453228346e-08	3.43415206114152e-08	3.49236453642236e-08
chr5:44812670-52962051	7100000	7110000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.377	0.0599536599	Macaque_h1	2.36038031102362e-08	3.39846782075841e-08	2.71676113522062e-08
chr5:44812670-52962051	7170000	7180000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.3565	0.06094994383	Macaque_h1	2.39960408779528e-08	3.45494208575059e-08	2.98658225592097e-08
chr5:44812670-52962051	2430000	2440000	ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.393	0.05100623221	Macaque_h1	2.00811937834646e-08	2.89128368664973e-08	2.29548715361156e-08
chr5:44812670-52962051	1130000	1140000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.399	0.0543361717	Macaque_h1	2.13921935826772e-08	3.08004100723221e-08	2.86217964105787e-08
chr5:44812670-52962051	530000	540000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.349	0.06434734979	Macaque_h1	2.53336022795276e-08	3.64752373711884e-08	3.60399247124249e-08
chr5:44812670-52962051	7130000	7140000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.375	0.06779797848	Macaque_h1	2.6692117511811e-08	3.84312231415168e-08	3.99528826083343e-08
chr5:44812670-52962051	3600000	3610000	ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.392	0.07472125442	Macaque_h1	2.94178167007874e-08	4.23556758831118e-08	4.38178778090266e-08
chr5:44812670-52962051	6630000	6640000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.368	0.0700942383	Macaque_h1	2.75961568110236e-08	3.97328559558249e-08	3.98840220622991e-08
chr5:44812670-52962051	7430000	7440000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.354	0.06691696209	Macaque_h1	2.63452606653543e-08	3.79318197930023e-08	3.30409705000437e-08
chr5:44812670-52962051	180000	190000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.335	0.0657399874	Macaque_h1	2.58818848031496e-08	3.72646527482408e-08	2.73223850029764e-08
chr5:44812670-52962051	6980000	6990000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.36025	0.05587672886	Macaque_h1	2.19987121496063e-08	3.16736735132916e-08	2.88744561256518e-08
chr5:44812670-52962051	2810000	2820000	ag07107_mmu_cen5_h1v1-chm1_cen5v2	0.393	0.01476482042	Macaque_h1	5.81292142519685e-09	8.36942517943706e-09	7.40245280546807e-09
chr5:44812670-52962051	510000	520000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.365	0.06759823081	Macaque_h1	2.66134766968504e-08	3.83179963543784e-08	3.38427957957112e-08
chr5:44812670-52962051	160000	170000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.364	0.06578434949	Macaque_h1	2.58993501929134e-08	3.72897993590696e-08	2.83293891069082e-08
chr5:44812670-52962051	250000	260000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.36625	0.05577298106	Macaque_h1	2.19578665590551e-08	3.16148641661454e-08	2.23147953004241e-08
chr5:44812670-52962051	7190000	7200000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.335	0.06206587336	Macaque_h1	2.44353832125984e-08	3.51819845082095e-08	3.01804123077831e-08
chr5:44812670-52962051	720000	730000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.342	0.06157579991	Macaque_h1	2.42424409094488e-08	3.49041868137217e-08	2.68152430755474e-08
chr5:44812670-52962051	2860000	2870000	ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1	0.392	0.04212127443	Macaque_h1	1.65831789094488e-08	2.38764065377248e-08	2.25677548223732e-08
chr5:44812670-52962051	4590000	4600000	ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1	0.393	0.03218791728	Macaque_h1	1.26724083779528e-08	1.82456919687256e-08	1.42884916887244e-08
chr5:44812670-52962051	3360000	3370000	ag07107_mmu_cen5_h1v1-chm1_cen5v2	0.392	0.07172239519	Macaque_h1	2.82371634606299e-08	4.06557752249804e-08	3.84055596750735e-08
chr5:44812670-52962051	6700000	6710000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.354	0.05926526383	Macaque_h1	2.33327810354331e-08	3.3594461514269e-08	3.06208068942729e-08
chr5:44812670-52962051	7410000	7420000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.364	0.06082544716	Macaque_h1	2.39470264409449e-08	3.44788500320563e-08	3.35428143220258e-08
chr5:44812670-52962051	5720000	5730000	ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1	0.386	0.0581965775	Macaque_h1	2.29120383858268e-08	3.2988677629007e-08	2.51829579004379e-08
chr5:44812670-52962051	6800000	6810000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.344	0.0587154903	Macaque_h1	2.31163347637795e-08	3.32828228831118e-08	3.19764302825444e-08
chr5:44812670-52962051	550000	560000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.397	0.07400726139	Macaque_h1	2.91367170826772e-08	4.1950949576036e-08	3.54677313433846e-08
chr5:44812670-52962051	340000	350000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.36	0.06889031646	Macaque_h1	2.71221718346457e-08	3.90504139433151e-08	3.94833480420081e-08
chr5:44812670-52962051	7510000	7520000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.35925	0.06381924078	Macaque_h1	2.51256853464567e-08	3.61758792537138e-08	3.28802605179827e-08
chr5:44812670-52962051	7040000	7050000	ag07107_mmu_cen5_h1v1-chm1_cen5v2,ag07107_mmu_cen5_h1v1-chr5,ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h1v1-hg00733_cen5_h2v1	0.335	0.05438229678	Macaque_h1	2.14103530629921e-08	3.08265560324472e-08	3.10407338357541e-08
chr5:44812670-52962051	4500000	4510000	ag07107_mmu_cen5_h1v1-hg00733_cen5_h1v1	0.393	0.06888901166	Macaque_h1	2.71216581338583e-08	3.90496743186083e-08	2.9632728967218e-08
