contig	start	end	comparison	fraction_GC	SubstitutionsPerSite	type	mu1
chr21:8962852-13306301	3160000	3170000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.38	0.001639597079	chm1	4.0989926975e-08
chr21:8962852-13306301	2930000	2940000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.3323333333	0.0006343249397	chm1	1.58581234925e-08
chr21:8962852-13306301	1680000	1690000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.344	0.0008007861866	chm1	2.0019654665e-08
chr21:8962852-13306301	940000	950000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.392	0.003495716428	chm1	8.73929107e-08
chr21:8962852-13306301	3990000	4000000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.376	0.0003003032421	chm1	7.5075810525e-09
chr21:8962852-13306301	3080000	3090000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.4173333333	0.0004676775753	chm1	1.16919393825e-08
chr21:8962852-13306301	910000	920000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.384	0.03553128336	chm1	8.88282084e-07
chr21:8962852-13306301	3150000	3160000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.38	0.0006005826204	chm1	1.501456551e-08
chr21:8962852-13306301	4050000	4060000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.3476666667	0.000667527025	chm1	1.6688175625e-08
chr21:8962852-13306301	290000	300000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.436	0.001770216102	chm1	4.425540255e-08
chr21:8962852-13306301	4010000	4020000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.392	0.0001333719528	chm1	3.33429882e-09
chr21:8962852-13306301	3010000	3020000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.3506666667	0.001374127971	chm1	3.4353199275e-08
chr21:8962852-13306301	1350000	1360000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.357	0.005762004038	chm1	1.4405010095e-07
chr21:8962852-13306301	320000	330000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.399	0.002663908685	chm1	6.6597717125e-08
chr21:8962852-13306301	4290000	4300000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.384	0.0008059046646	chm1	2.0147616615e-08
chr21:8962852-13306301	1800000	1810000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.384	0.0002334327819	chm1	5.8358195475e-09
chr21:8962852-13306301	250000	260000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.3676666667	0.002282590828	chm1	5.70647707e-08
chr21:8962852-13306301	2350000	2360000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.375	6.668039636e-05	chm1	1.667009909e-09
chr21:8962852-13306301	3050000	3060000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.3456666667	0.001370357586	chm1	3.425893965e-08
chr21:8962852-13306301	3500000	3510000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.3706666667	0.001568692363	chm1	3.9217309075e-08
chr21:8962852-13306301	2420000	2430000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.34	0	chm1	0
chr21:8962852-13306301	1430000	1440000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.435	0.00580805983	chm1	1.4520149575e-07
chr21:8962852-13306301	3400000	3410000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.43	0.0007006088005	chm1	1.75152200125e-08
chr21:8962852-13306301	1620000	1630000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.419	0.002306543369	chm1	5.7663584225e-08
chr21:8962852-13306301	3470000	3480000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.4543333333	0.003163670711	chm1	7.9091767775e-08
chr21:8962852-13306301	3250000	3260000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.466	0.002841371394	chm1	7.103428485e-08
chr21:8962852-13306301	1600000	1610000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.3686666667	0.002706889279	chm1	6.7672231975e-08
chr21:8962852-13306301	1630000	1640000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.364	0.003409547392	chm1	8.52386848e-08
chr21:8962852-13306301	1570000	1580000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.38	0.002507463242	chm1	6.268658105e-08
chr21:8962852-13306301	40000	50000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.428	0.001750897382	chm1	4.377243455e-08
chr21:8962852-13306301	2390000	2400000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.384	0.0001333537295	chm1	3.3338432375e-09
chr21:8962852-13306301	1360000	1370000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.358	0.006424379761	chm1	1.60609494025e-07
chr21:8962852-13306301	1140000	1150000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.359	0.006748258166	chm1	1.6870645415e-07
chr21:8962852-13306301	2450000	2460000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.389	0.000133348612	chm1	3.3337153e-09
chr21:8962852-13306301	1530000	1540000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.391	0.004248561777	chm1	1.06214044425e-07
chr21:8962852-13306301	3060000	3070000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.475	0.0009685400821	chm1	2.42135020525e-08
chr21:8962852-13306301	720000	730000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.334	0.0001333520798	chm1	3.333801995e-09
chr21:8962852-13306301	1560000	1570000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.416	0.001870177744	chm1	4.67544436e-08
chr21:8962852-13306301	3100000	3110000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.456	0.0002000557662	chm1	5.001394155e-09
chr21:8962852-13306301	3280000	3290000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.484	0.002438655594	chm1	6.096638985e-08
chr21:8962852-13306301	1790000	1800000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.435	0.001435928564	chm1	3.58982141e-08
chr21:8962852-13306301	2510000	2520000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.423	0.0001333580698	chm1	3.333951745e-09
chr21:8962852-13306301	1180000	1190000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.39	0.008487571524	chm1	2.121892881e-07
chr21:8962852-13306301	3230000	3240000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.502	0.0008681352325	chm1	2.17033808125e-08
chr21:8962852-13306301	3870000	3880000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.38	0.0003337214825	chm1	8.3430370625e-09
chr21:8962852-13306301	1720000	1730000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.367	0.01610668829	chm1	4.0266720725e-07
chr21:8962852-13306301	1130000	1140000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.3633333333	0.005154572068	chm1	1.288643017e-07
chr21:8962852-13306301	2570000	2580000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.383	6.667633732e-05	chm1	1.666908433e-09
chr21:8962852-13306301	1060000	1070000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.371	0.009007006128	chm1	2.251751532e-07
chr21:8962852-13306301	3390000	3400000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.5903333333	0.001736499904	chm1	4.34124976e-08
chr21:8962852-13306301	3750000	3760000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.359	0.000900874534	chm1	2.252186335e-08
chr21:8962852-13306301	3790000	3800000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.4	0.002204841404	chm1	5.51210351e-08
chr21:8962852-13306301	660000	670000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.307	0.0002000935227	chm1	5.0023380675e-09
chr21:8962852-13306301	1120000	1130000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.364	0.003746893397	chm1	9.3672334925e-08
chr21:8962852-13306301	680000	690000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.323	0.0001333759644	chm1	3.33439911e-09
chr21:8962852-13306301	280000	290000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.42	0.00294445153	chm1	7.361128825e-08
chr21:8962852-13306301	3860000	3870000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.367	0.001513682613	chm1	3.7842065325e-08
chr21:8962852-13306301	2630000	2640000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.3803333333	0.0009694354542	chm1	2.4235886355e-08
chr21:8962852-13306301	4150000	4160000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.389	0.002840355428	chm1	7.10088857e-08
chr21:8962852-13306301	340000	350000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.443	0.004560567188	chm1	1.140141797e-07
chr21:8962852-13306301	3670000	3680000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.368	0.001369675096	chm1	3.42418774e-08
chr21:8962852-13306301	890000	900000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.467	0.01009340229	chm1	2.5233505725e-07
chr21:8962852-13306301	2520000	2530000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.35	0	chm1	0
chr21:8962852-13306301	2810000	2820000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.422	0.0004004143427	chm1	1.00103585675e-08
chr21:8962852-13306301	200000	210000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.4166666667	0.002038887427	chm1	5.0972185675e-08
chr21:8962852-13306301	370000	380000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.478	0.002853999426	chm1	7.134998565e-08
chr21:8962852-13306301	1450000	1460000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.436	0.008849180133	chm1	2.21229503325e-07
chr21:8962852-13306301	3640000	3650000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.346	0.003913644665	chm1	9.7841116625e-08
chr21:8962852-13306301	2890000	2900000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.418	0.001437300014	chm1	3.593250035e-08
chr21:8962852-13306301	20000	30000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.416	0.002632460371	chm1	6.5811509275e-08
chr21:8962852-13306301	3260000	3270000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.4606666667	0.002806673425	chm1	7.0166835625e-08
chr21:8962852-13306301	2370000	2380000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.371	0.0002000865055	chm1	5.0021626375e-09
chr21:8962852-13306301	150000	160000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.3883333333	0.002616597911	chm1	6.5414947775e-08
chr21:8962852-13306301	380000	390000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.411	0.001234981643	chm1	3.0874541075e-08
chr21:8962852-13306301	1170000	1180000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.362	0.004552571983	chm1	1.13814299575e-07
chr21:8962852-13306301	520000	530000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.376	0.0002667881607	chm1	6.6697040175e-09
chr21:8962852-13306301	1310000	1320000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.457	0.01885171965	chm1	4.7129299125e-07
chr21:8962852-13306301	180000	190000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.432	0.003315115675	chm1	8.2877891875e-08
chr21:8962852-13306301	1410000	1420000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.371	0.007498128186	chm1	1.8745320465e-07
chr21:8962852-13306301	2410000	2420000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.422	0	chm1	0
chr21:8962852-13306301	3530000	3540000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.328	0.00126809291	chm1	3.170232275e-08
chr21:8962852-13306301	2680000	2690000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.352	0.0002000847998	chm1	5.002119995e-09
chr21:8962852-13306301	4280000	4290000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.3443333333	0.0005343865892	chm1	1.335966473e-08
chr21:8962852-13306301	140000	150000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.398	0.002875194776	chm1	7.18798694e-08
chr21:8962852-13306301	770000	780000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.591	0.003210021498	chm1	8.025053745e-08
chr21:8962852-13306301	1990000	2000000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.223	0.006269534164	chm1	1.567383541e-07
chr21:8962852-13306301	920000	930000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.368	0.004617828927	chm1	1.15445723175e-07
chr21:8962852-13306301	1590000	1600000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.382	0.002038241987	chm1	5.0956049675e-08
chr21:8962852-13306301	80000	90000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.337	0.0006009355293	chm1	1.50233882325e-08
chr21:8962852-13306301	3780000	3790000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.35	0.002003798361	chm1	5.0094959025e-08
chr21:8962852-13306301	3620000	3630000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.3743333333	0.005601515511	chm1	1.40037887775e-07
chr21:8962852-13306301	3490000	3500000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.413	0.002307472175	chm1	5.7686804375e-08
chr21:8962852-13306301	1540000	1550000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.395	0.003983076654	chm1	9.957691635e-08
chr21:8962852-13306301	780000	790000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.508	0.002707901807	chm1	6.7697545175e-08
chr21:8962852-13306301	2550000	2560000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.365	0	chm1	0
chr21:8962852-13306301	2780000	2790000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.3363333333	0.001337104373	chm1	3.3427609325e-08
chr21:8962852-13306301	310000	320000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.4	0.001939475505	chm1	4.8486887625e-08
chr21:8962852-13306301	190000	200000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.488	0.001501805969	chm1	3.7545149225e-08
chr21:8962852-13306301	3210000	3220000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.3673333333	0.001972992369	chm1	4.9324809225e-08
chr21:8962852-13306301	3740000	3750000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.364	0.00130179324	chm1	3.2544831e-08
chr21:8962852-13306301	4220000	4230000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.384	0.0008341943802	chm1	2.0854859505e-08
chr21:8962852-13306301	3460000	3470000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.4803333333	0.003102386414	chm1	7.755966035e-08
chr21:8962852-13306301	990000	1000000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.406	0.003679665547	chm1	9.1991638675e-08
chr21:8962852-13306301	1390000	1400000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.385	0.004179046381	chm1	1.04476159525e-07
chr21:8962852-13306301	3440000	3450000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.4723333333	0.01219369338	chm1	3.048423345e-07
chr21:8962852-13306301	3760000	3770000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.364	0.001035223581	chm1	2.5880589525e-08
chr21:8962852-13306301	510000	520000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.365	0.0002334316606	chm1	5.835791515e-09
chr21:8962852-13306301	1290000	1300000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.459	0.010617967	chm1	2.65449175e-07
chr21:8962852-13306301	300000	310000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.4693333333	0.003492465486	chm1	8.731163715e-08
chr21:8962852-13306301	4250000	4260000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.392	0.0006004788546	chm1	1.5011971365e-08
chr21:8962852-13306301	60000	70000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.3076666667	0.002240547828	chm1	5.60136957e-08
chr21:8962852-13306301	950000	960000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.329	0.004118802838	chm1	1.0297007095e-07
chr21:8962852-13306301	3130000	3140000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.375	0.0003001173235	chm1	7.5029330875e-09
chr21:8962852-13306301	1000000	1010000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.384	0.006668161546	chm1	1.6670403865e-07
chr21:8962852-13306301	3800000	3810000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.358	0.0008355468806	chm1	2.0888672015e-08
chr21:8962852-13306301	3350000	3360000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.3516666667	0.001469230548	chm1	3.67307637e-08
chr21:8962852-13306301	330000	340000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.4153333333	0.005802199465	chm1	1.45054986625e-07
chr21:8962852-13306301	810000	820000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.35	0.003241647891	chm1	8.1041197275e-08
chr21:8962852-13306301	2870000	2880000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.3623333333	0.0003346245618	chm1	8.365614045e-09
chr21:8962852-13306301	10000	20000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.417	0.002832657167	chm1	7.0816429175e-08
chr21:8962852-13306301	1930000	1940000	chm1_cen21v5-chm1_cen21v5	0.228	0.02625810337	chm1	6.5645258425e-07
chr21:8962852-13306301	3090000	3100000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.439	0.003277199145	chm1	8.1929978625e-08
chr21:8962852-13306301	750000	760000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.354	0	chm1	0
chr21:8962852-13306301	2400000	2410000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.379	0.0002334464633	chm1	5.8361615825e-09
chr21:8962852-13306301	3190000	3200000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.403	0.001569993758	chm1	3.924984395e-08
chr21:8962852-13306301	900000	910000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.412	0.009132647855	chm1	2.28316196375e-07
chr21:8962852-13306301	1860000	1870000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.217	0.0004336193327	chm1	1.08404833175e-08
chr21:8962852-13306301	1580000	1590000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.374	0.002076522395	chm1	5.1913059875e-08
chr21:8962852-13306301	1090000	1100000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.369	0.003544182914	chm1	8.860457285e-08
chr21:8962852-13306301	830000	840000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.371	0.003990101156	chm1	9.97525289e-08
chr21:8962852-13306301	3610000	3620000	chm1_cen21v5-chr21,chm1_cen21v5-hg00733_cen21_h1v1,chm1_cen21v5-hg00733_cen21_h2v1	0.3553333333	0.006186170493	chm1	1.54654262325e-07
